##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
399.452061  	55.764849 
400.888939  	54.836705 
402.325817  	55.394337 
403.762695  	57.374282 
405.199573  	56.250269 
406.636451  	55.183739 
408.073328  	55.957571 
409.510206  	56.158172 
410.947084  	55.583805 
412.383962  	54.524932 
413.820840  	53.898481 
415.257718  	53.552334 
416.694596  	53.894159 
418.131474  	54.706777 
419.568352  	52.208536 
421.005230  	51.813810 
422.442108  	52.636319 
423.878986  	51.720050 
425.315863  	51.675799 
426.752741  	51.921510 
428.189619  	51.332436 
429.626497  	51.662942 
431.063375  	51.019490 
432.500253  	49.638563 
433.937131  	49.862397 
435.374009  	50.033079 
436.810887  	50.611735 
438.247765  	50.895132 
439.684643  	49.656284 
441.121521  	48.999194 
442.558398  	48.738433 
443.995276  	48.867795 
445.432154  	49.714947 
446.869032  	49.302534 
448.305910  	49.128812 
449.742788  	49.558293 
451.179666  	49.274810 
452.616544  	50.309949 
454.053422  	51.354063 
455.490300  	51.145122 
456.927178  	51.291725 
458.364056  	50.718452 
459.800933  	50.832475 
461.237811  	52.041178 
462.674689  	51.862406 
464.111567  	51.961883 
465.548445  	53.174308 
466.985323  	53.736406 
468.422201  	54.465203 
469.859079  	55.362263 
471.295957  	56.179371 
472.732835  	57.325576 
474.169713  	57.973029 
475.606591  	59.055240 
477.043469  	60.913520 
478.480346  	62.059995 
479.917224  	62.991636 
481.354102  	64.626408 
482.790980  	66.407795 
484.227858  	67.802992 
485.664736  	68.934135 
487.101614  	70.162699 
488.538492  	71.306604 
489.975370  	72.497989 
491.412248  	73.646013 
492.849126  	74.098046 
494.286004  	74.960889 
495.722881  	76.520934 
497.159759  	77.299245 
498.596637  	77.849840 
500.033515  	78.729196 
501.470393  	79.133738 
502.907271  	79.485429 
504.344149  	80.041257 
505.781027  	80.535467 
507.217905  	81.193033 
508.654783  	81.652065 
510.091661  	81.935488 
511.528539  	82.201532 
512.965416  	82.454064 
514.402294  	82.935096 
515.839172  	83.000124 
517.276050  	82.769934 
518.712928  	83.267628 
520.149806  	83.649264 
521.586684  	83.574080 
523.023562  	83.497957 
524.460440  	83.123402 
525.897318  	83.030955 
527.334196  	83.357998 
528.771074  	83.145559 
530.207951  	82.883616 
531.644829  	83.025019 
533.081707  	83.162827 
534.518585  	83.164062 
535.955463  	83.041756 
537.392341  	83.060134 
538.829219  	83.198514 
540.266097  	83.094017 
541.702975  	82.997805 
543.139853  	83.029503 
544.576731  	83.023702 
546.013609  	83.059741 
547.450486  	83.064171 
548.887364  	83.066574 
550.324242  	83.140951 
551.761120  	83.260919 
553.197998  	83.390323 
554.634876  	83.251142 
556.071754  	83.085381 
557.508632  	83.371216 
558.945510  	83.720426 
560.382388  	83.807408 
561.819266  	83.755889 
563.256144  	83.774285 
564.693021  	84.068912 
566.129899  	84.271933 
567.566777  	84.293305 
569.003655  	84.487691 
570.440533  	84.484551 
571.877411  	84.358273 
573.314289  	84.623961 
574.751167  	84.828274 
576.188045  	84.812072 
577.624923  	85.015856 
579.061801  	85.219591 
580.498679  	85.226030 
581.935556  	85.281946 
583.372434  	85.493503 
584.809312  	85.713311 
586.246190  	85.746384 
587.683068  	85.715817 
589.119946  	85.875012 
590.556824  	86.135614 
591.993702  	86.294771 
593.430580  	86.373829 
594.867458  	86.489003 
596.304336  	86.612157 
597.741214  	86.698477 
599.178091  	86.786591 
600.614969  	86.866545 
602.051847  	86.996828 
603.488725  	87.192140 
604.925603  	87.276625 
606.362481  	87.327007 
607.799359  	87.417941 
609.236237  	87.520024 
610.673115  	87.663084 
612.109993  	87.840557 
613.546871  	87.958402 
614.983749  	87.933983 
616.420626  	87.898268 
617.857504  	87.975048 
619.294382  	88.075258 
620.731260  	88.058754 
622.168138  	88.195608 
623.605016  	88.336149 
625.041894  	88.295882 
626.478772  	88.227431 
627.915650  	88.274358 
629.352528  	88.263121 
630.789406  	88.247651 
632.226284  	88.320560 
633.663161  	88.309225 
635.100039  	88.321497 
636.536917  	88.443474 
637.973795  	88.479130 
639.410673  	88.431532 
640.847551  	88.528018 
642.284429  	88.605958 
643.721307  	88.550493 
645.158185  	88.572960 
646.595063  	88.592789 
648.031941  	88.520621 
649.468819  	88.533816 
650.905696  	88.552437 
652.342574  	88.539576 
653.779452  	88.609321 
655.216330  	88.678859 
656.653208  	88.766008 
658.090086  	88.781105 
659.526964  	88.696079 
660.963842  	88.629755 
662.400720  	88.731672 
663.837598  	88.842613 
665.274476  	88.876703 
666.711354  	88.856075 
668.148231  	88.816984 
669.585109  	88.877731 
671.021987  	88.832988 
672.458865  	88.788881 
673.895743  	88.726021 
675.332621  	88.667994 
676.769499  	88.720114 
678.206377  	88.779120 
679.643255  	88.754135 
681.080133  	88.771666 
682.517011  	88.806756 
683.953889  	88.805255 
685.390766  	88.822325 
686.827644  	88.886754 
688.264522  	88.942207 
689.701400  	88.951909 
691.138278  	88.910916 
692.575156  	88.899923 
694.012034  	88.907336 
695.448912  	88.952503 
696.885790  	88.937216 
698.322668  	88.845768 
699.759546  	88.865292 
701.196424  	88.939236 
702.633301  	88.939341 
704.070179  	88.969694 
705.507057  	88.991239 
706.943935  	88.949360 
708.380813  	88.912796 
709.817691  	88.924267 
711.254569  	88.940757 
712.691447  	88.965914 
714.128325  	88.956672 
715.565203  	88.952711 
717.002081  	88.931148 
718.438959  	88.869436 
719.875837  	88.834708 
721.312714  	88.779374 
722.749592  	88.742294 
724.186470  	88.729621 
725.623348  	88.685302 
727.060226  	88.667898 
728.497104  	88.673859 
729.933982  	88.572469 
731.370860  	88.515579 
732.807738  	88.596038 
734.244616  	88.563505 
735.681494  	88.527090 
737.118372  	88.505729 
738.555249  	88.468135 
739.992127  	88.439779 
741.429005  	88.366395 
742.865883  	88.286771 
744.302761  	88.187668 
745.739639  	88.079688 
747.176517  	88.079865 
748.613395  	88.153476 
750.050273  	88.191557 
751.487151  	88.143617 
752.924029  	87.989610 
754.360907  	87.872247 
755.797784  	87.892621 
757.234662  	87.907506 
758.671540  	87.852141 
760.108418  	87.805407 
761.545296  	87.766866 
762.982174  	87.673093 
764.419052  	87.519981 
765.855930  	87.372985 
767.292808  	87.184097 
768.729686  	86.857209 
770.166564  	86.515917 
771.603442  	86.226899 
773.040319  	85.862944 
774.477197  	85.457599 
775.914075  	85.009247 
777.350953  	84.409830 
778.787831  	83.856842 
780.224709  	83.519445 
781.661587  	83.247763 
783.098465  	82.973698 
784.535343  	82.754699 
785.972221  	82.592150 
787.409099  	82.488450 
788.845977  	82.395823 
790.282854  	82.215126 
791.719732  	82.016320 
793.156610  	81.927136 
794.593488  	81.911134 
796.030366  	81.942754 
797.467244  	82.035353 
798.904122  	82.101677 
800.341000  	82.135382 
801.777878  	82.240237 
803.214756  	82.399694 
804.651634  	82.512102 
806.088512  	82.623932 
807.525389  	82.854113 
808.962267  	83.118730 
810.399145  	83.330489 
811.836023  	83.605521 
813.272901  	83.949592 
814.709779  	84.223328 
816.146657  	84.430531 
817.583535  	84.724219 
819.020413  	85.090376 
820.457291  	85.311910 
821.894169  	85.518271 
823.331047  	85.902663 
824.767924  	86.200554 
826.204802  	86.436914 
827.641680  	86.826437 
829.078558  	87.140583 
830.515436  	87.384038 
831.952314  	87.711529 
833.389192  	88.000937 
834.826070  	88.278801 
836.262948  	88.508945 
837.699826  	88.659455 
839.136704  	88.960461 
840.573582  	89.320430 
842.010459  	89.549092 
843.447337  	89.772395 
844.884215  	90.028152 
846.321093  	90.233730 
847.757971  	90.353325 
849.194849  	90.443268 
850.631727  	90.538929 
852.068605  	90.564550 
853.505483  	90.634231 
854.942361  	90.800628 
856.379239  	90.848281 
857.816117  	90.824358 
859.252994  	90.850580 
860.689872  	90.880693 
862.126750  	90.938981 
863.563628  	90.927356 
865.000506  	90.796063 
866.437384  	90.678864 
867.874262  	90.558236 
869.311140  	90.491518 
870.748018  	90.548213 
872.184896  	90.526514 
873.621774  	90.382771 
875.058652  	90.244805 
876.495529  	90.122335 
877.932407  	90.001443 
879.369285  	89.885429 
880.806163  	89.794809 
882.243041  	89.663095 
883.679919  	89.434586 
885.116797  	89.260972 
886.553675  	89.143528 
887.990553  	88.974645 
889.427431  	88.824356 
890.864309  	88.635857 
892.301187  	88.371000 
893.738064  	88.149424 
895.174942  	87.917437 
896.611820  	87.674090 
898.048698  	87.497626 
899.485576  	87.277337 
900.922454  	87.006786 
902.359332  	86.796072 
903.796210  	86.604453 
905.233088  	86.371366 
906.669966  	86.173127 
908.106844  	86.049723 
909.543722  	85.826185 
910.980599  	85.502279 
912.417477  	85.289381 
913.854355  	85.067320 
915.291233  	84.753608 
916.728111  	84.521348 
918.164989  	84.303230 
919.601867  	84.051734 
921.038745  	83.790858 
922.475623  	83.443663 
923.912501  	83.152913 
925.349379  	82.944763 
926.786257  	82.670363 
928.223134  	82.401017 
929.660012  	82.119728 
931.096890  	81.828273 
932.533768  	81.611609 
933.970646  	81.347722 
935.407524  	81.077636 
936.844402  	80.879402 
938.281280  	80.673915 
939.718158  	80.522233 
941.155036  	80.345554 
942.591914  	80.092948 
944.028792  	79.899056 
945.465670  	79.672899 
946.902547  	79.444915 
948.339425  	79.322964 
949.776303  	79.178959 
951.213181  	79.009668 
952.650059  	78.803912 
954.086937  	78.613111 
955.523815  	78.592497 
956.960693  	78.552460 
958.397571  	78.424503 
959.834449  	78.316451 
961.271327  	78.159830 
962.708205  	78.074367 
964.145082  	78.071341 
965.581960  	78.042310 
967.018838  	78.112381 
968.455716  	78.200641 
969.892594  	78.262062 
971.329472  	78.398016 
972.766350  	78.545811 
974.203228  	78.814405 
975.640106  	79.178199 
977.076984  	79.489499 
978.513862  	79.898768 
979.950740  	80.345005 
981.387617  	80.743799 
982.824495  	81.187788 
984.261373  	81.568428 
985.698251  	81.888724 
987.135129  	82.160359 
988.572007  	82.324414 
990.008885  	82.460634 
991.445763  	82.442430 
992.882641  	82.254675 
994.319519  	82.049986 
995.756397  	81.695856 
997.193275  	81.235541 
998.630152  	80.749438 
1000.067030  	80.144498 
1001.503908  	79.540980 
1002.940786  	78.823449 
1004.377664  	77.945459 
1005.814542  	77.193734 
1007.251420  	76.372257 
1008.688298  	75.418248 
1010.125176  	74.552715 
